"ID","COD_GRUPO","NOTA","CULTURA","LIVROS","TRABALHO"
1440,"Arquitetura e Urbanismo",40.6,"4","5","Nao Estou Trabalhando"
1441,"Arquitetura e Urbanismo",75.8,"6","5","Nao Estou Trabalhando"
1442,"Arquitetura e Urbanismo",68.8,"6","5","Nao Estou Trabalhando"
1443,"Arquitetura e Urbanismo",64.7,"4","5","Nao Estou Trabalhando"
1444,"Arquitetura e Urbanismo",50.6,"5","2","Nao Estou Trabalhando"
1445,"Arquitetura e Urbanismo",68.2,"4","5","Trabalho de 21 a 31 horas semanais"
1446,"Arquitetura e Urbanismo",75.1,"2","9","Nao Estou Trabalhando"
1447,"Arquitetura e Urbanismo",71.1,"3","2","Trabalho ate 20 horas semanais"
1448,"Arquitetura e Urbanismo",53.7,"5","2","Trabalho Eventualmente"
1449,"Arquitetura e Urbanismo",62.3,"6","2","Trabalho Eventualmente"
1450,"Arquitetura e Urbanismo",70,"6","5","Nao Estou Trabalhando"
1451,"Arquitetura e Urbanismo",73,"2","5","Nao Estou Trabalhando"
1452,"Arquitetura e Urbanismo",53.3,"5","2","Nao Estou Trabalhando"
1453,"Arquitetura e Urbanismo",39.8,"4","0","Trabalho 40 horas semanais ou mais"
1454,"Arquitetura e Urbanismo",80.2,"6","2","Nao Estou Trabalhando"
1455,"Arquitetura e Urbanismo",68.5,"6","2","Nao Estou Trabalhando"
1456,"Arquitetura e Urbanismo",55.7,"2","2","Trabalho ate 20 horas semanais"
1457,"Arquitetura e Urbanismo",70.1,"4","7","Trabalho 40 horas semanais ou mais"
1458,"Arquitetura e Urbanismo",76.4,"4","2","Nao Estou Trabalhando"
1459,"Arquitetura e Urbanismo",76.9,"6","2","Nao Estou Trabalhando"
1460,"Arquitetura e Urbanismo",64.7,"5","2","Nao Estou Trabalhando"
1461,"Arquitetura e Urbanismo",76.4,"5","9","Nao Estou Trabalhando"
1462,"Arquitetura e Urbanismo",60.5,"4","2","Nao Estou Trabalhando"
1463,"Arquitetura e Urbanismo",77.8,"6","2","Nao Estou Trabalhando"
1464,"Arquitetura e Urbanismo",64.5,"6","9","Nao Estou Trabalhando"
1465,"Arquitetura e Urbanismo",60.5,"3","7","Nao Estou Trabalhando"
1466,"Arquitetura e Urbanismo",65.2,"4","5","Nao Estou Trabalhando"
1467,"Arquitetura e Urbanismo",64,"4","0","Nao Estou Trabalhando"
1468,"Arquitetura e Urbanismo",50,"6","5","Nao Estou Trabalhando"
1469,"Arquitetura e Urbanismo",84.8,"3","5","Nao Estou Trabalhando"
1470,"Arquitetura e Urbanismo",70.1,"4","5","Nao Estou Trabalhando"
1471,"Arquitetura e Urbanismo",77,"3","9","Nao Estou Trabalhando"
1472,"Arquitetura e Urbanismo",66.1,"6","9","Nao Estou Trabalhando"
1473,"Arquitetura e Urbanismo",62.6,"2","2","Nao Estou Trabalhando"
1474,"Arquitetura e Urbanismo",56.5,"6","2","Nao Estou Trabalhando"
1475,"Arquitetura e Urbanismo",61.2,"2","0","Nao Estou Trabalhando"
1476,"Arquitetura e Urbanismo",64.9,"6","2","Nao Estou Trabalhando"
1477,"Arquitetura e Urbanismo",66.8,"1","5","Nao Estou Trabalhando"
1478,"Arquitetura e Urbanismo",73.7,"4","2","Trabalho Eventualmente"
1479,"Arquitetura e Urbanismo",53.1,"4","2","Trabalho de 21 a 31 horas semanais"
1480,"Arquitetura e Urbanismo",74.6,"6","2","Nao Estou Trabalhando"
1481,"Arquitetura e Urbanismo",53.9,"6","5","Nao Estou Trabalhando"
1482,"Arquitetura e Urbanismo",38.2,"5","2","Trabalho Eventualmente"
1483,"Matematica (Licenciatura)",34,"0","5","Trabalho Eventualmente"
1484,"Matematica (Licenciatura)",32.6,"6","5","Trabalho de 21 a 31 horas semanais"
1485,"Matematica (Licenciatura)",40.6,"4","0","Trabalho 40 horas semanais ou mais"
1486,"Matematica (Licenciatura)",43.6,"2","2","Trabalho Eventualmente"
1487,"Matematica (Licenciatura)",39.9,"4","5","Trabalho Eventualmente"
1488,"Matematica (Licenciatura)",69.7,"5","2","Trabalho 40 horas semanais ou mais"
1489,"Matematica (Licenciatura)",44.4,"2","2","Nao Estou Trabalhando"
1490,"Matematica (Licenciatura)",53.8,"5","2","Nao Estou Trabalhando"
1491,"Matematica (Licenciatura)",33.5,"5","2","Trabalho ate 20 horas semanais"
1492,"Matematica (Licenciatura)",29,"6","2","Nao Estou Trabalhando"
1493,"Matematica (Licenciatura)",27.8,"3","0","Trabalho de 21 a 31 horas semanais"
1494,"Matematica (Licenciatura)",51.7,"6","0","Nao Estou Trabalhando"
1495,"Matematica (Licenciatura)",40.7,"4","2","Trabalho de 21 a 31 horas semanais"
1496,"Matematica (Licenciatura)",49.1,"4","2","Trabalho 40 horas semanais ou mais"
1497,"Matematica (Licenciatura)",48.7,"5","2","Nao Estou Trabalhando"
1498,"Matematica (Licenciatura)",33.8,"3","5","Nao Estou Trabalhando"
1499,"Matematica (Licenciatura)",39.7,"5","5","Trabalho Eventualmente"
1500,"Matematica (Licenciatura)",29.8,"6","0","Trabalho Eventualmente"
1501,"Quimica (Licenciatura)",16.3,"2","2","Trabalho 40 horas semanais ou mais"
1502,"Quimica (Licenciatura)",46.8,"6","5","Trabalho 40 horas semanais ou mais"
1503,"Quimica (Licenciatura)",49.8,"1","2","Trabalho 40 horas semanais ou mais"
1504,"Quimica (Licenciatura)",46.9,"5","2","Trabalho de 21 a 31 horas semanais"
1505,"Quimica (Licenciatura)",40.3,"5","5","Trabalho 40 horas semanais ou mais"
1506,"Quimica (Licenciatura)",34.2,"4","7","Trabalho Eventualmente"
1507,"Quimica (Licenciatura)",25.3,"5","0","Nao Estou Trabalhando"
1508,"Quimica (Licenciatura)",36.7,"3","5","Trabalho 40 horas semanais ou mais"
1509,"Quimica (Licenciatura)",34.4,"6","2","Trabalho 40 horas semanais ou mais"
1510,"Quimica (Licenciatura)",38,"6","0","Trabalho 40 horas semanais ou mais"
1511,"Quimica (Licenciatura)",47.7,"4","2","Trabalho 40 horas semanais ou mais"
1512,"Quimica (Licenciatura)",33.3,"5","7","Trabalho Eventualmente"
1513,"Quimica (Licenciatura)",41.6,"4","7","Trabalho ate 20 horas semanais"
1514,"Quimica (Licenciatura)",49.4,"6","5","Nao Estou Trabalhando"
1515,"Quimica (Licenciatura)",29.8,"5","2","Trabalho 40 horas semanais ou mais"
1516,"Quimica (Licenciatura)",45.8,"6","2","Nao Estou Trabalhando"
1517,"Quimica (Licenciatura)",28.4,"6","2","Trabalho de 21 a 31 horas semanais"
1518,"Quimica (Licenciatura)",43,"6","2","Trabalho de 21 a 31 horas semanais"
1519,"Quimica (Licenciatura)",63.1,"6","2","Trabalho ate 20 horas semanais"
1520,"Quimica (Licenciatura)",37.2,"4","0","Trabalho 40 horas semanais ou mais"
1521,"Quimica (Licenciatura)",32.8,"6","5","Trabalho 40 horas semanais ou mais"
1522,"Quimica (Licenciatura)",48,"5","2","Trabalho 40 horas semanais ou mais"
1523,"Quimica (Licenciatura)",23.9,"6","2","Nao Estou Trabalhando"
1524,"Quimica (Licenciatura)",27.3,"6","0","Trabalho Eventualmente"
1525,"Quimica (Licenciatura)",31.5,"3","0","Trabalho 40 horas semanais ou mais"
1526,"Quimica (Licenciatura)",28.5,"6","5","Trabalho ate 20 horas semanais"
1527,"Quimica (Licenciatura)",31.1,"3","7","Trabalho ate 20 horas semanais"
1528,"Quimica (Licenciatura)",35.9,"6","2","Trabalho 40 horas semanais ou mais"
1529,"Quimica (Licenciatura)",21.9,"5","5","Nao Estou Trabalhando"
1530,"Quimica (Licenciatura)",31.2,"2","5","Nao Estou Trabalhando"
1531,"Quimica (Licenciatura)",37.2,"6","5","Nao Estou Trabalhando"
1532,"Quimica (Licenciatura)",58.5,"6","2","Nao Estou Trabalhando"
1533,"Quimica (Licenciatura)",20.2,"6","0","Nao Estou Trabalhando"
1534,"Ciencias Biologicas (Licenciatura)",49.4,"5","5","Trabalho de 21 a 31 horas semanais"
1536,"Ciencias Biologicas (Licenciatura)",36.6,"6","2","Nao Estou Trabalhando"
1537,"Ciencias Biologicas (Licenciatura)",48.4,"5","2","Nao Estou Trabalhando"
1538,"Ciencias Biologicas (Licenciatura)",55,"5","2","Nao Estou Trabalhando"
1539,"Ciencias Biologicas (Licenciatura)",59.4,"6","2","Trabalho de 21 a 31 horas semanais"
1540,"Ciencias Biologicas (Licenciatura)",32.1,"4","2","Nao Estou Trabalhando"
1541,"Ciencias Biologicas (Licenciatura)",64.6,"4","2","Nao Estou Trabalhando"
1542,"Ciencias Biologicas (Licenciatura)",45.7,"5","9","Nao Estou Trabalhando"
1543,"Ciencias Biologicas (Licenciatura)",45.2,"6","5","Nao Estou Trabalhando"
1544,"Ciencias Biologicas (Licenciatura)",55,"6","5","Nao Estou Trabalhando"
1545,"Ciencias Biologicas (Licenciatura)",35,"1","0","Trabalho 40 horas semanais ou mais"
1546,"Ciencias Biologicas (Licenciatura)",63.2,"4","9","Nao Estou Trabalhando"
1547,"Ciencias Biologicas (Licenciatura)",47.2,"4","2","Nao Estou Trabalhando"
1548,"Ciencias Biologicas (Licenciatura)",49.9,"6","9","Nao Estou Trabalhando"
1549,"Ciencias Biologicas (Licenciatura)",52.5,"6","5","Nao Estou Trabalhando"
1550,"Ciencias Biologicas (Licenciatura)",44.9,"3","0","Nao Estou Trabalhando"
1551,"Ciencias Biologicas (Licenciatura)",64,"6","0","Trabalho Eventualmente"
1552,"Ciencias Biologicas (Licenciatura)",36.5,"4","9","Nao Estou Trabalhando"
1553,"Ciencias Biologicas (Licenciatura)",73.9,"5","5","Nao Estou Trabalhando"
1554,"Ciencias Biologicas (Licenciatura)",52.7,"5","2","Nao Estou Trabalhando"
1555,"Ciencias Biologicas (Licenciatura)",63.5,"4","5","Nao Estou Trabalhando"
1556,"Ciencias Biologicas (Licenciatura)",53,"5","5","Nao Estou Trabalhando"
1557,"Ciencias Biologicas (Licenciatura)",51.7,"6","0","Trabalho Eventualmente"
1558,"Ciencias Biologicas (Licenciatura)",36.2,"4","2","Trabalho ate 20 horas semanais"
1559,"Ciencias Biologicas (Licenciatura)",42.2,"1","0","Nao Estou Trabalhando"
1560,"Ciencias Biologicas (Licenciatura)",75.4,"5","2","Nao Estou Trabalhando"
1561,"Ciencias Biologicas (Licenciatura)",45.4,"5","5","Nao Estou Trabalhando"
1562,"Ciencias Biologicas (Licenciatura)",43.8,"4","5","Nao Estou Trabalhando"
1563,"Ciencias Biologicas (Licenciatura)",52.7,"6","5","Nao Estou Trabalhando"
1564,"Ciencias Biologicas (Licenciatura)",51.2,"4","2","Nao Estou Trabalhando"
1565,"Ciencias Biologicas (Licenciatura)",53.6,"4","0","Nao Estou Trabalhando"
1566,"Ciencias Biologicas (Licenciatura)",65.2,"6","5","Nao Estou Trabalhando"
1567,"Letras-Portugues (Licenciatura)",32.5,"6","5","Nao Estou Trabalhando"
1568,"Letras-Portugues (Licenciatura)",43.4,"6","9","Trabalho 40 horas semanais ou mais"
1569,"Letras-Portugues (Licenciatura)",32.6,"6","5","Trabalho 40 horas semanais ou mais"
1570,"Letras-Portugues (Licenciatura)",62.1,"6","2","Trabalho 40 horas semanais ou mais"
1571,"Letras-Portugues (Licenciatura)",66.2,"1","9","Trabalho Eventualmente"
1572,"Letras-Portugues (Licenciatura)",44.5,"6","2","Trabalho 40 horas semanais ou mais"
1573,"Letras-Portugues (Licenciatura)",63.9,"6","9","Trabalho ate 20 horas semanais"
1574,"Letras-Portugues (Licenciatura)",68.2,"6","7","Nao Estou Trabalhando"
1575,"Letras-Portugues (Licenciatura)",41.6,"5","5","Nao Estou Trabalhando"
1576,"Letras-Portugues (Licenciatura)",41.4,"6","9","Nao Estou Trabalhando"
1577,"Letras-Portugues (Licenciatura)",31.7,"3","5","Nao Estou Trabalhando"
1578,"Letras-Portugues (Licenciatura)",64.5,"6","9","Nao Estou Trabalhando"
1579,"Letras-Portugues (Licenciatura)",66.3,"6","5","Nao Estou Trabalhando"
1580,"Letras-Portugues (Licenciatura)",69.3,"6","2","Nao Estou Trabalhando"
1581,"Letras-Portugues (Licenciatura)",38.6,"1","5","Nao Estou Trabalhando"
1582,"Letras-Portugues (Licenciatura)",54.3,"1","5","Nao Estou Trabalhando"
1583,"Letras-Portugues (Licenciatura)",50.1,"6","5","Trabalho de 21 a 31 horas semanais"
1584,"Letras-Portugues (Licenciatura)",56.5,"4","0","Nao Estou Trabalhando"
1585,"Letras-Portugues (Licenciatura)",41.2,"4","5","Trabalho 40 horas semanais ou mais"
1586,"Letras-Portugues (Licenciatura)",52,"0","5","Trabalho Eventualmente"
1587,"Letras-Portugues (Licenciatura)",62.7,"6","5","Trabalho Eventualmente"
1588,"Letras-Portugues (Licenciatura)",35.9,"3","5","Nao Estou Trabalhando"
1589,"Letras-Portugues (Licenciatura)",51.7,"6","2","Trabalho de 21 a 31 horas semanais"
1590,"Letras-Portugues (Licenciatura)",50.5,"6","5","Nao Estou Trabalhando"
1591,"Letras-Portugues (Licenciatura)",66.1,"5","5","Nao Estou Trabalhando"
1592,"Letras-Portugues (Licenciatura)",55.2,"6","9","Trabalho Eventualmente"
1593,"Letras-Portugues (Licenciatura)",43.5,"5","5","Nao Estou Trabalhando"
1594,"Letras-Portugues (Licenciatura)",54.9,"3","5","Trabalho Eventualmente"
1595,"Letras-Portugues (Licenciatura)",49.3,"2","2","Nao Estou Trabalhando"
1596,"Letras-Portugues (Licenciatura)",52.1,"6","9","Trabalho Eventualmente"
1597,"Letras-Portugues (Licenciatura)",40,"3","2","Nao Estou Trabalhando"
1598,"Letras - Inlges",54.1,"6","9","Nao Estou Trabalhando"
1599,"Letras - Inlges",53.8,"1","2","Nao Estou Trabalhando"
1600,"Letras - Inlges",55.7,"1","9","Trabalho ate 20 horas semanais"
1601,"Letras - Inlges",74,"6","0","Trabalho ate 20 horas semanais"
1602,"Letras - Inlges",48.1,"6","5","Nao Estou Trabalhando"
1603,"Letras - Inlges",42,"3","0","Nao Estou Trabalhando"
1604,"Letras - Inlges",48.8,"3","5","Nao Estou Trabalhando"
1605,"Letras - Inlges",53.1,"6","5","Nao Estou Trabalhando"
1606,"Letras - Inlges",57.7,"6","5","Nao Estou Trabalhando"
1607,"Letras - Inlges",47.3,"5","5","Nao Estou Trabalhando"
1608,"Letras - Inlges",61,"6","5","Trabalho ate 20 horas semanais"
1609,"Letras - Inlges",63.8,"5","2","Nao Estou Trabalhando"
1610,"Letras - Inlges",53.9,"2","2","Nao Estou Trabalhando"
1611,"Letras-Portugues (Licenciatura)",59.9,"4","5","Nao Estou Trabalhando"
1612,"Letras-Portugues (Licenciatura)",58.3,"6","5","Nao Estou Trabalhando"
1613,"Letras-Portugues (Licenciatura)",49,"5","5","Nao Estou Trabalhando"
1614,"Letras-Portugues (Licenciatura)",38.8,"5","5","Nao Estou Trabalhando"
1615,"Letras-Portugues (Licenciatura)",43,"5","5","Trabalho ate 20 horas semanais"
1616,"Letras-Portugues (Licenciatura)",46.5,"6","5","Trabalho ate 20 horas semanais"
1617,"Letras-Portugues (Licenciatura)",52.4,"0","2","Trabalho Eventualmente"
1618,"Letras-Portugues (Licenciatura)",57.5,"4","9","Nao Estou Trabalhando"
1619,"Letras-Portugues (Licenciatura)",21.4,"4","5","Nao Estou Trabalhando"
1620,"Letras-Portugues (Licenciatura)",45.4,"6","9","Nao Estou Trabalhando"
1621,"Letras-Portugues (Licenciatura)",41.5,"4","2","Trabalho 40 horas semanais ou mais"
1622,"Letras-Portugues (Licenciatura)",54.3,"5","9","Nao Estou Trabalhando"
1623,"Letras-Portugues (Licenciatura)",59.5,"6","9","Trabalho ate 20 horas semanais"
1624,"Letras-Portugues (Licenciatura)",54.4,"0","2","Trabalho 40 horas semanais ou mais"
1625,"Letras-Portugues (Licenciatura)",47.4,"5","9","Nao Estou Trabalhando"
1626,"Letras-Portugues (Licenciatura)",32.6,"5","5","Trabalho 40 horas semanais ou mais"
1627,"Letras-Portugues (Licenciatura)",55.5,"6","5","Trabalho 40 horas semanais ou mais"
1628,"Letras-Portugues (Licenciatura)",26.6,"4","0","Trabalho 40 horas semanais ou mais"
1629,"Letras-Portugues (Licenciatura)",37.6,"5","2","Trabalho 40 horas semanais ou mais"
1630,"Letras-Portugues (Licenciatura)",59.8,"4","5","Nao Estou Trabalhando"
1631,"Letras-Portugues (Licenciatura)",27.1,"5","7","Nao Estou Trabalhando"
1632,"Letras-Portugues (Licenciatura)",42.6,"4","2","Nao Estou Trabalhando"
1633,"Letras-Portugues (Licenciatura)",59.1,"5","5","Trabalho 40 horas semanais ou mais"
1634,"Letras-Portugues (Licenciatura)",38.5,"5","7","Trabalho 40 horas semanais ou mais"
1635,"Letras-Portugues (Licenciatura)",47.4,"2","2","Trabalho Eventualmente"
1636,"Letras-Portugues (Licenciatura)",41.3,"6","5","Trabalho 40 horas semanais ou mais"
1637,"Letras-Portugues (Licenciatura)",51.2,"6","7","Trabalho 40 horas semanais ou mais"
1638,"Letras-Portugues (Licenciatura)",55.4,"6","9","Trabalho de 21 a 31 horas semanais"
1639,"Letras-Portugues (Licenciatura)",42.4,"6","5","Nao Estou Trabalhando"
1640,"Letras-Portugues (Licenciatura)",47.6,"6","9","Nao Estou Trabalhando"
1641,"Letras-Portugues (Licenciatura)",39.7,"6","7","Trabalho Eventualmente"
1642,"Letras-Portugues (Licenciatura)",64.2,"6","9","Nao Estou Trabalhando"
1643,"Letras-Portugues (Licenciatura)",60.2,"6","5","Trabalho Eventualmente"
1644,"Letras-Portugues (Licenciatura)",38.6,"4","2","Nao Estou Trabalhando"
1645,"Letras-Portugues (Licenciatura)",69.2,"2","2","Nao Estou Trabalhando"
1646,"Letras-Portugues (Licenciatura)",54.3,"4","9","Nao Estou Trabalhando"
1647,"Letras-Portugues (Licenciatura)",60.8,"5","5","Nao Estou Trabalhando"
1648,"Letras-Portugues (Licenciatura)",34.8,"6","2","Trabalho Eventualmente"
1649,"Letras-Portugues (Licenciatura)",46.9,"4","7","Trabalho de 21 a 31 horas semanais"
1650,"Letras-Portugues (Licenciatura)",47.6,"3","7","Nao Estou Trabalhando"
1651,"Letras-Portugues (Licenciatura)",39.7,"5","2","Trabalho Eventualmente"
1652,"Letras-Portugues (Licenciatura)",48.2,"5","7","Trabalho Eventualmente"
1653,"Letras-Portugues (Licenciatura)",33.9,"6","9","Trabalho de 21 a 31 horas semanais"
1654,"Letras-Portugues (Licenciatura)",47,"6","0","Trabalho 40 horas semanais ou mais"
1655,"Letras - Inlges",51.2,"6","7","Nao Estou Trabalhando"
1656,"Letras - Inlges",55.3,"4","5","Nao Estou Trabalhando"
1657,"Letras - Inlges",79.5,"4","5","Trabalho ate 20 horas semanais"
1658,"Letras - Inlges",62.5,"4","5","Nao Estou Trabalhando"
1659,"Letras - Inlges",50.4,"0","7","Nao Estou Trabalhando"
1660,"Letras - Inlges",32.8,"5","2","Trabalho Eventualmente"
1661,"Letras - Inlges",27.1,"5","5","Nao Estou Trabalhando"
1662,"Letras - Inlges",62.3,"4","5","Nao Estou Trabalhando"
1663,"Letras - Inlges",38.1,"6","2","Trabalho 40 horas semanais ou mais"
1664,"Letras - Inlges",38.3,"2","9","Trabalho 40 horas semanais ou mais"
1665,"Letras - Inlges",48.6,"3","2","Trabalho Eventualmente"
1666,"Letras - Inlges",51.8,"3","5","Nao Estou Trabalhando"
1667,"Letras - Inlges",51.1,"6","7","Trabalho Eventualmente"
1668,"Letras - Inlges",50.1,"6","2","Trabalho Eventualmente"
1669,"Fisica (Licenciatura)",41.9,"2","0","Nao Estou Trabalhando"
1670,"Fisica (Licenciatura)",46.7,"1","2","Nao Estou Trabalhando"
1671,"Fisica (Licenciatura)",34.9,"6","2","Nao Estou Trabalhando"
